#"+ESI Scan (2.773-10.003 min, 437 Scans) Frag=175.0V sk_bpc_157_75FA_75degrees_1h_241107_T01.d  Deconvoluted "
#Point,X(Thompsons),Y(Counts)
141,153.9722,317.101715087891
142,154.0689,494.021850585938
143,154.0979,423.348480224609
144,154.9702,111.634788513184
145,155.0751,101.092041015625
146,156.0327,550.314819335938
147,156.0807,309.131042480469
148,156.9899,338.149871826172
149,157.9702,242.799926757813
150,158.1072,160.216262817383
151,158.9522,110.289916992188
152,159.0752,114.591384887695
153,159.9704,208.999237060547
154,160.0844,202.373519897461
155,162.0809,324.450286865234
156,164.0695,678.659240722656
157,165.0750,127.422050476074
158,166.0876,610.245483398438
159,168.0715,2156.82690429688
160,169.0768,271.314758300781
161,170.0036,244.230422973633
162,170.0853,274.806762695313
163,170.9834,104.876457214355
164,171.0831,336.404632568359
165,171.9783,292.008636474609
166,172.0668,255.297119140625
167,173.9635,218.557373046875
168,174.0471,488.627563476563
169,174.1039,208.373550415039
170,176.0783,258.247192382813
171,177.1027,113.531066894531
172,178.0925,452.323852539063
173,179.0782,107.038551330566
174,180.0818,574.238098144531
175,180.1172,439.602966308594
176,181.0889,104.063850402832
177,182.0843,627.747497558594
178,183.0876,107.193977355957
179,183.9724,161.214599609375
180,184.0767,379.872100830078
181,184.1101,291.075531005859
182,185.0964,349.416625976563
183,185.2028,208.928970336914
184,186.0422,200.544174194336
185,187.9795,270.439514160156
186,188.0928,159.206787109375
187,189.9861,138.583145141602
188,190.0910,200.090515136719
189,192.0915,320.333526611328
190,193.1014,272.271697998047
191,193.9360,145.268737792969
192,194.1015,502.871246337891
193,196.0802,251.17431640625
194,198.0432,249.830047607422
195,198.1600,222.167495727539
196,198.9757,109.090538024902
197,199.9791,226.877197265625
198,200.0860,204.291717529297
199,201.0849,166.195785522461
200,202.0416,1024.73791503906
201,203.0449,127.311782836914
202,204.0606,263.171875
203,204.1142,197.545486450195
204,205.9062,121.45043182373
205,206.0847,185.218154907227
206,208.0686,342.640594482422
207,208.1168,313.304046630859
208,210.0728,302.638031005859
209,210.1261,209.043807983398
210,212.0629,227.399124145508
211,213.0706,123.189460754395
212,214.0493,193.929397583008
213,215.0962,108.02001953125
214,216.0706,390.320892333984
215,216.9587,106.439308166504
216,218.0695,157.749633789063
217,220.0839,206.548675537109
218,221.0980,236.246932983398
219,222.0815,364.135894775391
220,223.1126,1078.76428222656
221,224.0950,370.383483886719
222,226.0263,356.372039794922
223,226.0868,374.887329101563
224,226.1253,355.056610107422
225,227.0740,119.065231323242
226,227.9879,204.38102722168
227,228.0830,173.247909545898
228,229.0329,141.259353637695
229,229.8780,121.510734558105
230,230.0341,491.380828857422
231,230.1623,122.698570251465
232,232.0499,835.313415527344
233,234.1005,176.839889526367
234,236.0001,136.819488525391
235,236.1174,292.165802001953
236,237.0271,122.402801513672
237,238.1028,351.983093261719
238,240.0984,240.803421020508
239,241.1246,112.685821533203
240,242.0826,253.290344238281
241,243.0688,122.779449462891
242,244.0650,705.942077636719
243,245.0514,105.252952575684
244,245.8553,109.814117431641
245,245.9770,303.664672851563
246,246.1643,123.859565734863
247,248.0413,249.982864379883
248,248.1477,146.65153503418
249,250.1127,371.707397460938
250,252.1137,309.653259277344
251,253.0803,143.872619628906
252,254.1013,322.235290527344
253,255.1027,161.050079345703
254,256.0829,183.053436279297
255,256.2234,104.119781494141
256,257.0354,262.228546142578
257,258.0768,125.90438079834
258,260.0431,2267.89794921875
259,260.1944,100.991226196289
260,261.0459,235.320083618164
261,262.0318,162.209396362305
262,263.9916,210.862335205078
263,265.0221,212.713287353516
264,266.1086,519.7841796875
265,267.0984,126.837265014648
266,268.1110,299.661468505859
267,269.1072,115.892189025879
268,270.1016,191.551818847656
269,271.0742,154.221954345703
270,272.0661,1229.29089355469
271,272.9668,101.89623260498
272,273.0748,176.884979248047
273,273.9714,399.6162109375
274,276.0147,159.762603759766
275,277.1433,106.476547241211
276,278.1217,224.200576782227
277,278.2197,105.003059387207
278,280.1061,270.13623046875
279,282.1109,351.058654785156
280,282.2354,182.232666015625
281,283.0894,357.324432373047
282,284.1001,231.039093017578
283,285.0386,156.983444213867
284,285.1271,100.235343933105
285,286.1006,181.738677978516
286,287.1403,118.771499633789
287,288.0381,5373.728515625
288,288.1979,186.718246459961
289,289.0399,559.250915527344
290,289.1350,346.394073486328
291,290.0290,250.522338867188
292,290.1611,134.882110595703
293,290.9804,131.908416748047
294,291.9831,450.461303710938
295,292.1385,167.840576171875
296,293.0030,111.240814208984
297,294.1200,318.423950195313
298,295.1288,117.604827880859
299,296.1135,320.507904052734
300,296.2360,124.212799072266
301,298.1075,234.122909545898
302,299.9658,214.87223815918
303,300.0648,287.605102539063
304,300.1257,209.274765014648
305,301.9679,335.724090576172
306,302.1211,734.968872070313
307,303.1382,275.665222167969
308,304.0093,252.414916992188
309,305.1448,114.587646484375
310,306.1130,109.668388366699
311,307.1537,110.07292175293
312,308.1327,290.694427490234
313,310.1202,276.545135498047
314,310.3009,128.508010864258
315,311.0861,243.647583007813
316,312.1301,364.333923339844
317,313.1195,100.253829956055
318,314.1026,137.165084838867
319,316.0332,1718.84936523438
320,317.0354,226.19465637207
321,318.0167,167.645217895508
322,318.9706,174.091888427734
323,319.9754,594.247741699219
324,320.9850,115.513748168945
325,322.1024,164.908889770508
326,323.1700,162.940399169922
327,324.1331,211.650619506836
328,324.2730,256.247894287109
329,326.1100,191.761932373047
330,327.9688,216.044143676758
331,328.1376,331.367736816406
332,330.0706,113.008735656738
333,332.0084,165.055480957031
334,334.1016,133.646118164063
335,335.1823,305.872467041016
336,336.1502,154.800903320313
337,338.1148,177.08952331543
338,340.1441,371.31494140625
339,342.1272,151.225540161133
340,344.1216,146.413986206055
341,347.9728,263.911193847656
342,349.1849,106.030158996582
343,350.0065,117.295806884766
344,351.1775,190.448974609375
345,351.3212,278.306396484375
346,352.1442,187.650039672852
347,352.3225,131.422027587891
348,354.1260,179.262008666992
349,355.9635,143.044006347656
350,356.1281,221.798309326172
351,358.2073,530.325500488281
352,359.2040,134.191482543945
353,366.1349,129.014907836914
354,367.2089,154.509719848633
355,368.1556,177.582962036133
356,370.1069,226.439971923828
357,370.2890,142.475921630859
358,372.0968,115.34733581543
359,379.1950,109.656173706055
360,380.1356,121.450637817383
361,381.2081,159.965911865234
362,382.1511,123.418701171875
363,384.1265,116.408966064453
364,386.1614,173.275146484375
365,388.0984,101.389251708984
366,390.2618,184.201873779297
367,392.1773,109.00757598877
368,396.1595,145.583282470703
369,398.1627,128.668579101563
370,402.1371,104.080894470215
371,409.2181,114.948722839355
372,412.1740,126.061172485352
373,414.1592,115.632858276367
374,418.0389,154.362365722656
375,428.8512,110.091835021973
376,429.1818,105.188919067383
377,442.1367,114.697280883789
378,444.0998,362.843139648438
379,445.1051,100.217391967773
380,446.1763,176.471542358398
381,450.0788,110.694953918457
382,464.0704,147.451110839844
383,472.0790,112.529983520508
384,473.0512,271.926879882813
385,473.2362,456.802459716797
386,474.0577,601.619079589844
387,474.2285,145.233032226563
388,475.0574,138.804290771484
389,476.0656,102.697662353516
390,481.7261,148.879486083984
391,482.1315,132.057418823242
392,492.0760,104.235946655273
393,494.0495,103.917907714844
394,498.0894,129.77180480957
395,500.0871,584.552368164063
396,501.1470,165.774322509766
397,502.0770,127.88232421875
398,506.0873,135.886444091797
399,510.0413,171.992919921875
400,512.0336,105.045837402344
401,520.0619,162.48616027832
402,528.0671,182.115783691406
403,529.0407,637.329162597656
404,530.0473,1291.66333007813
405,530.2484,106.103034973145
406,531.0511,294.201751708984
407,532.0509,156.452835083008
408,538.1077,157.699157714844
409,554.0883,215.481430053711
410,556.0765,671.460571289063
411,557.0901,226.55940246582
412,558.0646,146.124176025391
413,558.2443,100.721961975098
414,562.0783,119.927452087402
415,566.0227,213.888885498047
416,567.0132,103.597381591797
417,568.0179,125.896560668945
418,570.0601,109.717391967773
419,572.0564,117.749061584473
420,576.0485,159.14631652832
421,577.0634,117.828582763672
422,582.9873,123.731552124023
423,584.0303,157.922378540039
424,585.0287,711.662902832031
425,586.0358,1398.40417480469
426,587.0376,349.434997558594
427,588.0389,167.442077636719
428,607.3095,139.896759033203
429,609.1635,226.405609130859
430,610.1217,158.160003662109
431,611.1532,133.411056518555
432,612.0767,162.934707641602
433,622.0077,125.839599609375
434,627.1763,123.984413146973
435,628.0555,193.252365112305
436,638.9535,117.342140197754
437,639.9681,104.183288574219
438,641.0117,155.957275390625
439,642.0210,280.8046875
440,683.1831,173.395294189453
441,684.0486,255.307922363281
442,684.2025,139.065673828125
443,685.1272,110.105796813965
444,712.3354,185.862319946289
445,735.8074,257.612915039063
446,737.9442,111.605560302734
447,738.3146,100.874824523926
448,753.9433,115.927337646484
449,763.2617,111.28929901123
450,777.3833,177.70556640625
451,778.3724,118.408912658691
452,945.8011,181.991333007813
453,946.1271,243.32438659668
454,946.4605,207.224075317383
455,946.8048,141.203414916992
456,963.7764,110.431449890137
457,964.0953,112.601112365723
458,964.4367,106.585273742676
459,1078.4692,280.128570556641
460,1079.4855,153.186904907227
461,1232.6209,985.974182128906
462,1233.6262,665.545288085938
463,1234.6263,278.543365478516
464,1301.6181,154.852844238281
465,1302.6179,115.982627868652
466,1319.6224,380.520446777344
467,1320.6173,274.221099853516
468,1321.6369,185.94905090332
469,1382.6625,130.284942626953
470,1383.7013,112.159881591797
471,1400.6758,1406.64367675781
472,1401.6816,1105.40222167969
473,1402.6732,484.824829101563
474,1403.7018,181.130722045898
475,1418.7012,17384.779296875
476,1419.1755,1113.21008300781
477,1419.2997,372.810943603516
478,1419.7017,13925.9248046875
479,1420.1675,831.558166503906
480,1420.3058,440.438598632813
481,1420.6966,6077.1982421875
482,1421.1583,459.508117675781
483,1421.6972,2029.81396484375
484,1422.6908,605.335998535156
485,1423.7045,243.162200927734
486,1440.6659,337.204956054688
487,1441.6761,263.780609130859
488,1442.6539,316.552490234375
489,1443.6696,208.814193725586
490,1444.6467,102.808578491211
491,1446.6808,338.922271728516
492,1447.6999,273.133880615234
493,1448.6839,131.666442871094
494,1454.5986,144.333740234375
495,1455.6220,116.873924255371
496,1456.6281,246.34944152832
497,1457.6445,190.271850585938
498,1472.6047,897.787231445313
499,1473.6115,650.146667480469
500,1474.6122,330.764434814453
501,1475.6494,166.900405883789
