#"+ESI Scan (3.109-12.975 min, 596 Scans) Frag=175.0V sk_pepide1_95FA_95degrees_3h_241101_T01.d  Deconvoluted "
#Point,X(Thompsons),Y(Counts)
385,496.2443,148.215744018555
386,497.2450,244.396514892578
387,498.2374,130.406936645508
388,499.2447,447.135375976563
389,500.2414,177.683624267578
390,501.2555,158.179244995117
391,502.2439,107.191589355469
392,503.2488,140.231918334961
393,504.2356,117.068374633789
394,505.2196,184.42561340332
395,506.2353,113.549385070801
396,507.2521,168.403167724609
397,508.2505,102.619338989258
398,509.2391,261.478515625
399,510.1864,156.685104370117
400,511.2528,743.825805664063
401,512.2521,251.420959472656
402,513.2582,284.2451171875
403,514.2506,135.687911987305
404,515.2505,229.153091430664
405,516.2428,136.79850769043
406,517.2536,156.948165893555
407,518.2504,105.49324798584
408,519.2513,155.10530090332
409,521.2572,158.013305664063
410,522.2457,111.696517944336
411,523.2644,201.759536743164
412,524.2446,108.772491455078
413,525.2585,224.246139526367
414,526.2511,114.610885620117
415,527.1664,854.025634765625
416,527.2610,504.459228515625
417,528.1911,276.779174804688
418,529.2609,263.870300292969
419,530.2613,123.869438171387
420,531.2627,151.176910400391
421,532.2470,118.760818481445
422,533.2543,139.955459594727
423,534.2523,103.745208740234
424,535.2315,263.22607421875
425,536.2394,127.387405395508
426,537.2617,200.269638061523
427,538.2300,102.451225280762
428,539.2736,317.829284667969
429,540.2569,170.960006713867
430,541.2687,279.734527587891
431,542.2536,131.770065307617
432,543.2637,205.709045410156
433,544.2579,117.11882019043
434,545.2751,226.619049072266
435,546.2620,123.604393005371
436,547.2706,140.847366333008
437,549.2564,137.655456542969
438,551.2749,183.146789550781
439,552.2252,119.853668212891
440,553.2506,214.834457397461
441,554.2126,296.679016113281
442,555.1559,895.233032226563
443,555.2293,536.566589355469
444,555.2883,459.14111328125
445,556.1828,326.194458007813
446,556.2954,191.706527709961
447,557.2844,496.580413818359
448,558.2833,179.437225341797
449,559.2835,169.369369506836
450,560.2670,109.537902832031
451,561.2781,146.620483398438
452,562.2648,112.763076782227
453,563.2696,120.603454589844
454,565.2745,134.665588378906
455,567.2726,264.268280029297
456,568.2499,166.820785522461
457,569.2683,292.110076904297
458,570.2585,138.880416870117
459,571.2759,202.046768188477
460,572.2679,134.316955566406
461,573.2857,377.829010009766
462,574.2778,154.599227905273
463,575.2879,152.348190307617
464,577.2895,160.760452270508
465,578.2725,111.315116882324
466,579.2831,128.147033691406
467,580.2223,114.542770385742
468,581.2734,146.537490844727
469,582.1849,191.960693359375
470,583.2428,218.272766113281
471,584.1923,279.997894287109
472,585.2874,533.501403808594
473,586.2848,200.521194458008
474,587.2938,231.658645629883
475,588.2681,133.046310424805
476,589.2843,187.4326171875
477,590.2790,111.474792480469
478,591.2869,195.514724731445
479,591.7480,138.589553833008
480,592.2662,178.320495605469
481,593.2867,131.212905883789
482,594.2564,113.848175048828
483,595.2782,146.338912963867
484,597.2805,189.123336791992
485,598.2670,107.716621398926
486,599.2910,176.804382324219
487,601.2994,284.551361083984
488,602.2879,136.229888916016
489,603.3018,218.162948608398
490,604.2871,100.789733886719
491,605.2959,183.14826965332
492,607.2880,140.278839111328
493,608.2623,103.887886047363
494,609.2654,134.640716552734
495,610.1783,184.346664428711
496,611.2221,232.10888671875
497,612.2337,501.232452392578
498,613.2835,322.1474609375
499,614.2769,147.289520263672
500,615.3096,207.259918212891
501,616.2880,111.688323974609
502,617.3004,158.005035400391
503,620.2511,336.394653320313
504,620.7430,101.271560668945
505,621.2764,153.076461791992
506,622.2370,236.314117431641
507,623.2728,146.519622802734
508,625.2820,180.355392456055
509,626.2328,139.891067504883
510,627.2632,166.672988891602
511,628.2485,110.748458862305
512,629.3100,263.886871337891
513,630.3011,113.570915222168
514,631.3235,351.470428466797
515,632.3153,141.979873657227
516,633.3127,149.014511108398
517,633.7394,179.712371826172
518,634.2629,185.616790771484
519,635.3097,132.751724243164
520,636.2619,128.663299560547
521,637.2566,254.840286254883
522,638.2539,140.018676757813
523,639.2707,142.312393188477
524,640.2409,1285.33679199219
525,641.2597,530.939147949219
526,642.2560,236.558319091797
527,643.2961,261.349517822266
528,644.2948,124.792274475098
529,645.3141,160.082336425781
530,647.3181,273.676635742188
531,648.3026,152.461135864258
532,649.3183,138.081695556641
533,650.2372,204.783920288086
534,651.2906,119.463775634766
535,653.2789,116.439811706543
536,654.2644,855.925903320313
537,655.2741,388.293640136719
538,656.2702,207.677673339844
539,657.2798,420.798522949219
540,658.2837,176.000610351563
541,659.3224,370.227233886719
542,660.3177,165.321197509766
543,661.3235,187.790725708008
544,662.3103,163.561676025391
545,663.3212,174.027252197266
546,665.2861,144.830810546875
547,666.2663,101.851165771484
548,667.3033,108.792205810547
549,668.2365,1186.24133300781
550,669.2478,434.693908691406
551,670.2510,198.761688232422
552,671.2227,421.752899169922
553,672.2325,172.824371337891
554,673.3098,145.497314453125
555,674.3063,112.154884338379
556,675.3286,212.920928955078
557,676.3209,117.414054870605
558,677.3383,171.510360717773
559,679.3252,115.089111328125
560,681.3078,113.42748260498
561,682.2620,1231.31066894531
562,683.2660,507.393737792969
563,684.2636,220.473724365234
564,685.2662,694.469055175781
565,686.2705,268.873474121094
566,687.3235,205.761611938477
567,688.3059,111.403923034668
568,689.3446,151.79216003418
569,690.2910,104.154731750488
570,691.3387,370.77685546875
571,692.3362,175.846084594727
572,693.3394,173.582214355469
573,695.3255,105.059059143066
574,696.2656,110.364189147949
575,697.3114,113.222946166992
576,699.2153,444.557556152344
577,700.2285,186.738143920898
578,701.2887,130.177459716797
579,703.3410,167.086624145508
580,704.3056,104.562683105469
581,705.3548,237.462997436523
582,706.3453,111.938232421875
583,707.3438,124.25560760498
584,708.2788,647.421630859375
585,709.2900,347.487976074219
586,710.2790,208.350570678711
587,711.3028,137.676727294922
588,713.3029,163.477127075195
589,714.2919,115.33317565918
590,715.3396,149.986312866211
591,717.3530,164.522308349609
592,718.3012,105.112937927246
593,719.3367,437.218597412109
594,720.3349,210.662551879883
595,721.3488,214.843643188477
596,722.2996,112.41748046875
597,723.3288,119.19694519043
598,725.3132,139.034225463867
599,726.2927,209.369125366211
600,727.2695,1256.02758789063
601,728.2735,475.969818115234
602,729.2921,219.156875610352
603,730.2968,124.080139160156
604,731.3440,120.484519958496
605,733.3547,256.872100830078
606,734.3554,136.231231689453
607,735.3588,160.524765014648
608,736.2735,1030.61511230469
609,737.2798,529.178894042969
610,738.2813,242.225845336914
611,739.3155,149.542037963867
612,740.2489,255.664855957031
613,741.2857,332.998901367188
614,742.2760,208.006042480469
615,743.3203,134.117523193359
616,745.3493,139.792129516602
617,746.3020,109.603164672852
618,747.3394,123.71590423584
619,748.3374,123.711853027344
620,749.3570,168.597625732422
621,750.2836,126.021186828613
622,751.3375,144.82649230957
623,753.2990,846.002258300781
624,754.2907,693.453796386719
625,755.2695,2847.05737304688
626,756.2719,1106.69604492188
627,757.2759,439.384002685547
628,758.2899,196.836410522461
629,759.3239,129.359481811523
630,761.3464,148.512023925781
631,762.3708,321.239013671875
632,763.3731,244.327743530273
633,764.2734,636.850219726563
634,765.2910,322.924163818359
635,766.2897,177.3896484375
636,767.3387,142.760482788086
637,768.2428,465.430053710938
638,769.2756,429.460784912109
639,770.2730,251.304260253906
640,771.3119,159.770660400391
641,772.2934,1412.65454101563
642,773.3001,586.583251953125
643,774.3006,271.225616455078
644,775.3221,151.676284790039
645,776.3098,107.580917358398
646,777.3328,136.510940551758
647,779.3758,168.197555541992
648,781.2956,1671.513671875
649,782.2920,965.1220703125
650,782.7888,119.704833984375
651,783.2706,1536.83740234375
652,784.2729,684.199890136719
653,785.2785,297.730102539063
654,786.2961,239.798690795898
655,787.3190,171.566192626953
656,788.3102,118.122451782227
657,789.3535,116.675224304199
658,790.3595,324.247985839844
659,791.3643,246.8193359375
660,792.3007,1031.5078125
661,793.3063,458.947052001953
662,794.3045,219.811828613281
663,795.3348,206.443954467773
664,795.7863,102.45629119873
665,796.2712,399.59814453125
666,796.7907,186.836349487305
667,797.2861,330.849212646484
668,798.2876,178.097122192383
669,799.3263,139.43977355957
670,800.2890,1287.01086425781
671,801.2942,580.007690429688
672,802.2937,291.464141845703
673,803.3104,165.987442016602
674,804.3029,224.644012451172
675,804.7946,159.142944335938
676,805.3184,180.690124511719
677,806.3201,119.639213562012
678,807.3774,171.52815246582
679,808.3344,107.767517089844
680,809.3192,388.953216552734
681,810.3067,1080.70300292969
682,810.7903,190.52424621582
683,811.3069,564.19287109375
684,812.3060,303.244018554688
685,813.3205,178.442901611328
686,814.3065,282.767150878906
687,815.3256,173.604034423828
688,816.3185,113.834465026855
689,817.3403,122.82958984375
690,818.3001,226.896011352539
691,818.7972,184.088912963867
692,819.3159,208.223663330078
693,820.2943,2024.16833496094
694,821.3032,940.815246582031
695,822.3038,394.987060546875
696,823.3221,269.302764892578
697,823.7971,119.587409973145
698,824.3085,230.860885620117
699,824.7900,132.583526611328
700,825.3344,171.664123535156
701,826.3169,182.118911743164
702,827.3389,4179.68359375
703,828.3353,1833.87219238281
704,829.3352,739.506713867188
705,830.3302,255.981918334961
