#"+ESI Scan (7.951-10.604 min, 161 Scans) Frag=175.0V sk_vip_95FA_95degrees_3h_241101_T01.d  Deconvoluted "
#Point,X(Thompsons),Y(Counts)
212,382.1892,142.33659362793
213,384.1751,114.079971313477
214,385.2111,132.572082519531
215,386.1822,176.477615356445
216,390.2293,107.485679626465
217,391.2045,136.12744140625
218,393.2060,166.387008666992
219,395.1947,139.645584106445
220,397.2059,194.000900268555
221,398.1929,139.678604125977
222,402.1814,134.485687255859
223,405.2100,144.315765380859
224,407.2084,153.135665893555
225,409.2156,455.795227050781
226,410.2039,159.180541992188
227,411.2115,135.530822753906
228,414.1855,119.021705627441
229,418.2042,109.500900268555
230,419.2215,110.706832885742
231,421.2145,106.300437927246
232,423.2133,134.409652709961
233,425.2161,126.728286743164
234,427.2255,163.871841430664
235,428.2058,104.000907897949
236,435.2167,103.823097229004
237,436.2191,396.894653320313
238,437.2243,223.233520507813
239,438.1827,124.80362701416
240,439.2187,120.845741271973
241,441.2165,106.997245788574
242,444.2504,286.304412841797
243,445.2464,125.377799987793
244,446.2093,220.409240722656
245,447.2270,160.981979370117
246,451.2288,107.843315124512
247,453.2316,126.633438110352
248,455.2333,626.452453613281
249,456.2284,197.122711181641
250,457.2326,114.641006469727
251,459.2426,122.601043701172
252,464.2159,1103.89367675781
253,465.2227,366.267059326172
254,466.2066,133.60237121582
255,467.2429,130.921920776367
256,471.2442,117.968734741211
257,472.2523,1415.92260742188
258,473.2520,430.599029541016
259,474.2264,219.981002807617
260,475.2432,143.712539672852
261,479.2432,126.171485900879
262,481.2420,143.016967773438
263,483.2379,357.597290039063
264,484.2371,148.496932983398
265,485.2424,112.795066833496
266,486.2121,108.861656188965
267,487.2450,131.777648925781
268,489.2462,127.480819702148
269,491.2377,102.911376953125
270,493.2537,166.521148681641
271,494.2372,177.297866821289
272,494.8563,114.573295593262
273,495.2493,143.36979675293
274,499.2585,236.51106262207
275,499.4306,173.433441162109
276,500.2486,1822.65026855469
277,500.4579,130.860153198242
278,501.2516,587.828369140625
279,502.2551,564.899780273438
280,502.4432,269.486450195313
281,503.2648,156.543579101563
282,506.7657,181.365219116211
283,508.2443,135.079498291016
284,512.2504,115.294174194336
285,513.2583,110.976387023926
286,514.2568,141.382751464844
287,517.2574,107.89916229248
288,518.2405,103.517486572266
289,521.2665,104.053268432617
290,524.2625,116.346672058105
